transaction_id,customer_id,customer_segment,historical_success_rate,average_transaction_amount,amount,payment_method,transaction_hour,failure_reason,retry_count,strategy_id,strategy_name,action,delay_hours,ground_truth_probability,recovered,recovered_amount,recovery_cost,customer_friction
TXN_0001902,CUST_00188,LOW_RELIABILITY,0.37,2369.03,1837.79,CARD,12,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4785,1,1837.79,1.84,0.1
TXN_0001902,CUST_00188,LOW_RELIABILITY,0.37,2369.03,1837.79,CARD,12,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7834,1,1837.79,8.17,0.45
TXN_0001902,CUST_00188,LOW_RELIABILITY,0.37,2369.03,1837.79,CARD,12,AUTHENTICATION_FAILURE,0,WAIT,Wait,WAIT,12.0,0.3231,1,1837.79,0.0,0.05
TXN_0001903,CUST_00188,LOW_RELIABILITY,0.37,2369.03,100.0,CARD,0,INSUFFICIENT_FUNDS,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.1825,0,0.0,2.04,0.31
TXN_0001903,CUST_00188,LOW_RELIABILITY,0.37,2369.03,100.0,CARD,0,INSUFFICIENT_FUNDS,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4179,1,100.0,2.02,0.26
TXN_0001903,CUST_00188,LOW_RELIABILITY,0.37,2369.03,100.0,CARD,0,INSUFFICIENT_FUNDS,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4044,0,0.0,8.02,0.61
TXN_0001903,CUST_00188,LOW_RELIABILITY,0.37,2369.03,100.0,CARD,0,INSUFFICIENT_FUNDS,2,WAIT,Wait,WAIT,12.0,0.3516,0,0.0,0.0,0.21
TXN_0001904,CUST_00188,LOW_RELIABILITY,0.37,2369.03,4314.45,UPI,23,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7089,1,4314.45,1.77,0.15
TXN_0001904,CUST_00188,LOW_RELIABILITY,0.37,2369.03,4314.45,UPI,23,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7564,1,4314.45,2.0,0.1
TXN_0001904,CUST_00188,LOW_RELIABILITY,0.37,2369.03,4314.45,UPI,23,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4112,1,4314.45,7.9,0.45
TXN_0001904,CUST_00188,LOW_RELIABILITY,0.37,2369.03,4314.45,UPI,23,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.5554,0,0.0,0.06,0.05
TXN_0001905,CUST_00188,LOW_RELIABILITY,0.37,2369.03,3400.76,UPI,15,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7333,1,3400.76,1.93,0.15
TXN_0001905,CUST_00188,LOW_RELIABILITY,0.37,2369.03,3400.76,UPI,15,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7609,1,3400.76,2.07,0.1
TXN_0001905,CUST_00188,LOW_RELIABILITY,0.37,2369.03,3400.76,UPI,15,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.3947,1,3400.76,8.1,0.45
TXN_0001905,CUST_00188,LOW_RELIABILITY,0.37,2369.03,3400.76,UPI,15,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.4942,1,3400.76,0.03,0.05
TXN_0001906,CUST_00188,LOW_RELIABILITY,0.37,2369.03,2012.44,UPI,23,TECHNICAL_ERROR,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6084,1,2012.44,1.76,0.23
TXN_0001906,CUST_00188,LOW_RELIABILITY,0.37,2369.03,2012.44,UPI,23,TECHNICAL_ERROR,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5995,1,2012.44,1.91,0.18
TXN_0001906,CUST_00188,LOW_RELIABILITY,0.37,2369.03,2012.44,UPI,23,TECHNICAL_ERROR,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.3793,0,0.0,8.09,0.53
TXN_0001906,CUST_00188,LOW_RELIABILITY,0.37,2369.03,2012.44,UPI,23,TECHNICAL_ERROR,1,WAIT,Wait,WAIT,12.0,0.4929,0,0.0,0.0,0.13
TXN_0001910,CUST_00189,LOW_RELIABILITY,0.6,358.25,630.13,UPI,23,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7406,1,630.13,1.96,0.15
TXN_0001910,CUST_00189,LOW_RELIABILITY,0.6,358.25,630.13,UPI,23,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8719,1,630.13,2.22,0.1
TXN_0001910,CUST_00189,LOW_RELIABILITY,0.6,358.25,630.13,UPI,23,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.572,0,0.0,8.04,0.45
TXN_0001910,CUST_00189,LOW_RELIABILITY,0.6,358.25,630.13,UPI,23,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.607,1,630.13,0.23,0.05
TXN_0001914,CUST_00189,LOW_RELIABILITY,0.6,358.25,166.7,UPI,20,USER_ABANDONMENT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4679,0,0.0,1.92,0.15
TXN_0001914,CUST_00189,LOW_RELIABILITY,0.6,358.25,166.7,UPI,20,USER_ABANDONMENT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5445,1,166.7,2.0,0.1
TXN_0001914,CUST_00189,LOW_RELIABILITY,0.6,358.25,166.7,UPI,20,USER_ABANDONMENT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7916,1,166.7,8.25,0.45
TXN_0001914,CUST_00189,LOW_RELIABILITY,0.6,358.25,166.7,UPI,20,USER_ABANDONMENT,0,WAIT,Wait,WAIT,12.0,0.3717,1,166.7,0.0,0.05
TXN_0001916,CUST_00189,LOW_RELIABILITY,0.6,358.25,377.16,WALLET,4,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.2654,0,0.0,1.81,0.23
TXN_0001916,CUST_00189,LOW_RELIABILITY,0.6,358.25,377.16,WALLET,4,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5617,0,0.0,2.19,0.18
TXN_0001916,CUST_00189,LOW_RELIABILITY,0.6,358.25,377.16,WALLET,4,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4308,1,377.16,8.08,0.53
TXN_0001916,CUST_00189,LOW_RELIABILITY,0.6,358.25,377.16,WALLET,4,INSUFFICIENT_FUNDS,1,WAIT,Wait,WAIT,12.0,0.5078,0,0.0,0.0,0.13
TXN_0001925,CUST_00191,LOW_RELIABILITY,0.38,4937.81,6869.12,UPI,12,TEMPORARY_BANK_ERROR,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5011,1,6869.12,2.66,0.31
TXN_0001925,CUST_00191,LOW_RELIABILITY,0.38,4937.81,6869.12,UPI,12,TEMPORARY_BANK_ERROR,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6412,1,6869.12,2.72,0.26
TXN_0001925,CUST_00191,LOW_RELIABILITY,0.38,4937.81,6869.12,UPI,12,TEMPORARY_BANK_ERROR,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.3861,0,0.0,8.33,0.61
TXN_0001925,CUST_00191,LOW_RELIABILITY,0.38,4937.81,6869.12,UPI,12,TEMPORARY_BANK_ERROR,2,WAIT,Wait,WAIT,12.0,0.3938,1,6869.12,0.49,0.21
TXN_0001926,CUST_00191,LOW_RELIABILITY,0.38,4937.81,778.9,UPI,17,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5984,1,778.9,1.95,0.15
TXN_0001926,CUST_00191,LOW_RELIABILITY,0.38,4937.81,778.9,UPI,17,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6429,0,0.0,1.92,0.1
TXN_0001926,CUST_00191,LOW_RELIABILITY,0.38,4937.81,778.9,UPI,17,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6379,0,0.0,7.83,0.45
TXN_0001926,CUST_00191,LOW_RELIABILITY,0.38,4937.81,778.9,UPI,17,AUTHENTICATION_FAILURE,0,WAIT,Wait,WAIT,12.0,0.3307,1,778.9,0.12,0.05
TXN_0001927,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7216.29,CARD,14,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4445,0,0.0,2.69,0.15
TXN_0001927,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7216.29,CARD,14,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6303,0,0.0,2.54,0.1
TXN_0001927,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7216.29,CARD,14,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5896,1,7216.29,8.52,0.45
TXN_0001927,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7216.29,CARD,14,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.4988,0,0.0,0.29,0.05
TXN_0001928,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7676.02,UPI,22,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7009,1,7676.02,2.45,0.15
TXN_0001928,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7676.02,UPI,22,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7447,1,7676.02,2.4,0.1
TXN_0001928,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7676.02,UPI,22,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4794,0,0.0,8.47,0.45
TXN_0001928,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7676.02,UPI,22,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.5043,0,0.0,0.55,0.05
TXN_0001931,CUST_00191,LOW_RELIABILITY,0.38,4937.81,4224.18,WALLET,23,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.2916,1,4224.18,2.16,0.23
TXN_0001931,CUST_00191,LOW_RELIABILITY,0.38,4937.81,4224.18,WALLET,23,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5886,1,4224.18,1.79,0.18
TXN_0001931,CUST_00191,LOW_RELIABILITY,0.38,4937.81,4224.18,WALLET,23,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5631,1,4224.18,8.16,0.53
TXN_0001931,CUST_00191,LOW_RELIABILITY,0.38,4937.81,4224.18,WALLET,23,INSUFFICIENT_FUNDS,1,WAIT,Wait,WAIT,12.0,0.4464,1,4224.18,0.14,0.13
TXN_0001933,CUST_00191,LOW_RELIABILITY,0.38,4937.81,2941.75,WALLET,3,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.286,1,2941.75,1.81,0.15
TXN_0001933,CUST_00191,LOW_RELIABILITY,0.38,4937.81,2941.75,WALLET,3,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6014,1,2941.75,2.19,0.1
TXN_0001933,CUST_00191,LOW_RELIABILITY,0.38,4937.81,2941.75,WALLET,3,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5112,1,2941.75,8.04,0.45
TXN_0001933,CUST_00191,LOW_RELIABILITY,0.38,4937.81,2941.75,WALLET,3,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.3782,0,0.0,0.22,0.05
TXN_0001935,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7960.14,NET_BANKING,11,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.2555,0,0.0,2.65,0.23
TXN_0001935,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7960.14,NET_BANKING,11,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6451,1,7960.14,2.73,0.18
TXN_0001935,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7960.14,NET_BANKING,11,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4055,0,0.0,8.47,0.53
TXN_0001935,CUST_00191,LOW_RELIABILITY,0.38,4937.81,7960.14,NET_BANKING,11,INSUFFICIENT_FUNDS,1,WAIT,Wait,WAIT,12.0,0.4713,1,7960.14,0.57,0.13
TXN_0001936,CUST_00191,LOW_RELIABILITY,0.38,4937.81,6251.12,CARD,20,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6221,1,6251.12,2.55,0.15
TXN_0001936,CUST_00191,LOW_RELIABILITY,0.38,4937.81,6251.12,CARD,20,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5743,1,6251.12,2.7,0.1
TXN_0001936,CUST_00191,LOW_RELIABILITY,0.38,4937.81,6251.12,CARD,20,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.441,0,0.0,8.47,0.45
TXN_0001936,CUST_00191,LOW_RELIABILITY,0.38,4937.81,6251.12,CARD,20,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.4263,0,0.0,0.27,0.05
TXN_0001939,CUST_00192,LOW_RELIABILITY,0.53,6166.81,5360.15,UPI,19,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.616,1,5360.15,2.54,0.15
TXN_0001939,CUST_00192,LOW_RELIABILITY,0.53,6166.81,5360.15,UPI,19,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6389,0,0.0,2.43,0.1
TXN_0001939,CUST_00192,LOW_RELIABILITY,0.53,6166.81,5360.15,UPI,19,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7367,0,0.0,8.66,0.45
TXN_0001939,CUST_00192,LOW_RELIABILITY,0.53,6166.81,5360.15,UPI,19,AUTHENTICATION_FAILURE,0,WAIT,Wait,WAIT,12.0,0.5528,0,0.0,0.57,0.05
TXN_0001944,CUST_00192,LOW_RELIABILITY,0.53,6166.81,10940.3,UPI,13,NETWORK_TIMEOUT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7374,1,10940.3,3.46,0.23
TXN_0001944,CUST_00192,LOW_RELIABILITY,0.53,6166.81,10940.3,UPI,13,NETWORK_TIMEOUT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7216,1,10940.3,3.73,0.18
TXN_0001944,CUST_00192,LOW_RELIABILITY,0.53,6166.81,10940.3,UPI,13,NETWORK_TIMEOUT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.642,1,10940.3,9.36,0.53
TXN_0001944,CUST_00192,LOW_RELIABILITY,0.53,6166.81,10940.3,UPI,13,NETWORK_TIMEOUT,1,WAIT,Wait,WAIT,12.0,0.5345,0,0.0,1.56,0.13
TXN_0001959,CUST_00194,MEDIUM_RELIABILITY,0.71,2185.68,3253.01,UPI,19,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4601,0,0.0,1.78,0.15
TXN_0001959,CUST_00194,MEDIUM_RELIABILITY,0.71,2185.68,3253.01,UPI,19,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7747,1,3253.01,2.05,0.1
TXN_0001959,CUST_00194,MEDIUM_RELIABILITY,0.71,2185.68,3253.01,UPI,19,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6676,0,0.0,7.86,0.45
TXN_0001959,CUST_00194,MEDIUM_RELIABILITY,0.71,2185.68,3253.01,UPI,19,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.7789,1,3253.01,0.08,0.05
TXN_0001960,CUST_00194,MEDIUM_RELIABILITY,0.71,2185.68,1419.14,UPI,3,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7915,1,1419.14,1.83,0.15
TXN_0001960,CUST_00194,MEDIUM_RELIABILITY,0.71,2185.68,1419.14,UPI,3,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7792,1,1419.14,1.84,0.1
TXN_0001960,CUST_00194,MEDIUM_RELIABILITY,0.71,2185.68,1419.14,UPI,3,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6324,0,0.0,7.78,0.45
TXN_0001960,CUST_00194,MEDIUM_RELIABILITY,0.71,2185.68,1419.14,UPI,3,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.5617,0,0.0,0.0,0.05
TXN_0001970,CUST_00195,LOW_RELIABILITY,0.57,5686.48,100.0,UPI,19,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6275,0,0.0,1.94,0.15
TXN_0001970,CUST_00195,LOW_RELIABILITY,0.57,5686.48,100.0,UPI,19,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8126,1,100.0,2.17,0.1
TXN_0001970,CUST_00195,LOW_RELIABILITY,0.57,5686.48,100.0,UPI,19,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5887,0,0.0,7.78,0.45
TXN_0001970,CUST_00195,LOW_RELIABILITY,0.57,5686.48,100.0,UPI,19,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.4903,1,100.0,0.0,0.05
TXN_0001972,CUST_00195,LOW_RELIABILITY,0.57,5686.48,9392.17,UPI,4,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7821,0,0.0,2.69,0.15
TXN_0001972,CUST_00195,LOW_RELIABILITY,0.57,5686.48,9392.17,UPI,4,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8936,0,0.0,2.53,0.1
TXN_0001972,CUST_00195,LOW_RELIABILITY,0.57,5686.48,9392.17,UPI,4,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5982,1,9392.17,8.57,0.45
TXN_0001972,CUST_00195,LOW_RELIABILITY,0.57,5686.48,9392.17,UPI,4,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.5299,0,0.0,0.27,0.05
TXN_0001973,CUST_00195,LOW_RELIABILITY,0.57,5686.48,4363.16,WALLET,7,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.3297,0,0.0,1.83,0.23
TXN_0001973,CUST_00195,LOW_RELIABILITY,0.57,5686.48,4363.16,WALLET,7,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5865,1,4363.16,1.81,0.18
TXN_0001973,CUST_00195,LOW_RELIABILITY,0.57,5686.48,4363.16,WALLET,7,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5292,0,0.0,7.87,0.53
TXN_0001973,CUST_00195,LOW_RELIABILITY,0.57,5686.48,4363.16,WALLET,7,INSUFFICIENT_FUNDS,1,WAIT,Wait,WAIT,12.0,0.5097,1,4363.16,0.0,0.13
TXN_0001977,CUST_00195,LOW_RELIABILITY,0.57,5686.48,1520.15,NET_BANKING,23,NETWORK_TIMEOUT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7405,1,1520.15,1.79,0.23
TXN_0001977,CUST_00195,LOW_RELIABILITY,0.57,5686.48,1520.15,NET_BANKING,23,NETWORK_TIMEOUT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5194,0,0.0,1.75,0.18
TXN_0001977,CUST_00195,LOW_RELIABILITY,0.57,5686.48,1520.15,NET_BANKING,23,NETWORK_TIMEOUT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6207,1,1520.15,7.96,0.53
TXN_0001977,CUST_00195,LOW_RELIABILITY,0.57,5686.48,1520.15,NET_BANKING,23,NETWORK_TIMEOUT,1,WAIT,Wait,WAIT,12.0,0.6108,0,0.0,0.0,0.13
TXN_0001983,CUST_00195,LOW_RELIABILITY,0.57,5686.48,10453.67,CARD,1,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4909,1,10453.67,3.42,0.15
TXN_0001983,CUST_00195,LOW_RELIABILITY,0.57,5686.48,10453.67,CARD,1,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6313,1,10453.67,3.34,0.1
TXN_0001983,CUST_00195,LOW_RELIABILITY,0.57,5686.48,10453.67,CARD,1,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.8301,1,10453.67,9.41,0.45
TXN_0001983,CUST_00195,LOW_RELIABILITY,0.57,5686.48,10453.67,CARD,1,AUTHENTICATION_FAILURE,0,WAIT,Wait,WAIT,12.0,0.53,1,10453.67,1.45,0.05
TXN_0001986,CUST_00196,LOW_RELIABILITY,0.64,3005.8,2029.03,CARD,17,TEMPORARY_BANK_ERROR,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6629,0,0.0,1.84,0.23
TXN_0001986,CUST_00196,LOW_RELIABILITY,0.64,3005.8,2029.03,CARD,17,TEMPORARY_BANK_ERROR,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7511,1,2029.03,2.15,0.18
TXN_0001986,CUST_00196,LOW_RELIABILITY,0.64,3005.8,2029.03,CARD,17,TEMPORARY_BANK_ERROR,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6309,1,2029.03,7.99,0.53
TXN_0001986,CUST_00196,LOW_RELIABILITY,0.64,3005.8,2029.03,CARD,17,TEMPORARY_BANK_ERROR,1,WAIT,Wait,WAIT,12.0,0.6988,0,0.0,0.21,0.13
TXN_0001987,CUST_00196,LOW_RELIABILITY,0.64,3005.8,2946.85,CARD,2,TECHNICAL_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6598,1,2946.85,1.92,0.15
TXN_0001987,CUST_00196,LOW_RELIABILITY,0.64,3005.8,2946.85,CARD,2,TECHNICAL_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7719,1,2946.85,2.14,0.1
TXN_0001987,CUST_00196,LOW_RELIABILITY,0.64,3005.8,2946.85,CARD,2,TECHNICAL_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6834,1,2946.85,7.86,0.45
TXN_0001987,CUST_00196,LOW_RELIABILITY,0.64,3005.8,2946.85,CARD,2,TECHNICAL_ERROR,0,WAIT,Wait,WAIT,12.0,0.6273,0,0.0,0.0,0.05
TXN_0001990,CUST_00196,LOW_RELIABILITY,0.64,3005.8,4750.37,CARD,21,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7481,1,4750.37,1.84,0.15
TXN_0001990,CUST_00196,LOW_RELIABILITY,0.64,3005.8,4750.37,CARD,21,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.801,1,4750.37,2.15,0.1
TXN_0001990,CUST_00196,LOW_RELIABILITY,0.64,3005.8,4750.37,CARD,21,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7238,0,0.0,7.96,0.45
TXN_0001990,CUST_00196,LOW_RELIABILITY,0.64,3005.8,4750.37,CARD,21,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.596,1,4750.37,0.04,0.05
TXN_0001993,CUST_00196,LOW_RELIABILITY,0.64,3005.8,4660.79,NET_BANKING,19,NETWORK_TIMEOUT,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6935,0,0.0,2.18,0.31
TXN_0001993,CUST_00196,LOW_RELIABILITY,0.64,3005.8,4660.79,NET_BANKING,19,NETWORK_TIMEOUT,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6518,0,0.0,1.78,0.26
TXN_0001993,CUST_00196,LOW_RELIABILITY,0.64,3005.8,4660.79,NET_BANKING,19,NETWORK_TIMEOUT,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4773,1,4660.79,7.96,0.61
TXN_0001993,CUST_00196,LOW_RELIABILITY,0.64,3005.8,4660.79,NET_BANKING,19,NETWORK_TIMEOUT,2,WAIT,Wait,WAIT,12.0,0.5285,1,4660.79,0.02,0.21
TXN_0001994,CUST_00196,LOW_RELIABILITY,0.64,3005.8,3382.29,CARD,23,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4834,1,3382.29,2.25,0.15
TXN_0001994,CUST_00196,LOW_RELIABILITY,0.64,3005.8,3382.29,CARD,23,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.546,1,3382.29,1.82,0.1
TXN_0001994,CUST_00196,LOW_RELIABILITY,0.64,3005.8,3382.29,CARD,23,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6027,1,3382.29,7.82,0.45
TXN_0001994,CUST_00196,LOW_RELIABILITY,0.64,3005.8,3382.29,CARD,23,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.7531,1,3382.29,0.0,0.05
TXN_0001995,CUST_00196,LOW_RELIABILITY,0.64,3005.8,3831.87,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7032,1,3831.87,2.08,0.15
TXN_0001995,CUST_00196,LOW_RELIABILITY,0.64,3005.8,3831.87,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7711,1,3831.87,1.99,0.1
TXN_0001995,CUST_00196,LOW_RELIABILITY,0.64,3005.8,3831.87,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5374,1,3831.87,8.05,0.45
