transaction_id,recommended_strategy,digital_twin_utility,digital_twin_probability,digital_twin_expected_recovery,retry_30_utility,retry_6h_utility,payment_link_utility,wait_utility,actual_recovered
TXN_0007007,Wait,2079.5,0.4367,2103.93,1871.85,2001.37,2075.93,2079.5,0
TXN_0007007,Wait,2079.5,0.4367,2103.93,1871.85,2001.37,2075.93,2079.5,1
TXN_0007009,Retry after 6 hours,1823.25,0.4419,1857.07,1700.68,1823.25,1756.24,1816.81,1
TXN_0007009,Retry after 6 hours,1823.25,0.4419,1857.07,1700.68,1823.25,1756.24,1816.81,1
TXN_0007009,Retry after 6 hours,1823.25,0.4419,1857.07,1700.68,1823.25,1756.24,1816.81,0
TXN_0007009,Retry after 6 hours,1823.25,0.4419,1857.07,1700.68,1823.25,1756.24,1816.81,0
TXN_0007027,Retry after 6 hours,203.52,0.4121,209.64,183.58,203.52,181.33,180.86,1
TXN_0007027,Retry after 6 hours,203.52,0.4121,209.64,183.58,203.52,181.33,180.86,1
TXN_0007027,Retry after 6 hours,203.52,0.4121,209.64,183.58,203.52,181.33,180.86,0
TXN_0007027,Retry after 6 hours,203.52,0.4121,209.64,183.58,203.52,181.33,180.86,1
TXN_0007029,Send Payment Link,2547.25,0.4838,2694.79,2383.92,2345.84,2547.25,1787.41,0
TXN_0007029,Send Payment Link,2547.25,0.4838,2694.79,2383.92,2345.84,2547.25,1787.41,1
TXN_0007029,Send Payment Link,2547.25,0.4838,2694.79,2383.92,2345.84,2547.25,1787.41,0
TXN_0007029,Send Payment Link,2547.25,0.4838,2694.79,2383.92,2345.84,2547.25,1787.41,0
TXN_0007035,Wait,5522.39,0.6366,5566.44,5432.81,5131.12,5408.33,5522.39,1
TXN_0007035,Wait,5522.39,0.6366,5566.44,5432.81,5131.12,5408.33,5522.39,1
TXN_0007035,Wait,5522.39,0.6366,5566.44,5432.81,5131.12,5408.33,5522.39,1
TXN_0007035,Wait,5522.39,0.6366,5566.44,5432.81,5131.12,5408.33,5522.39,0
TXN_0007066,Wait,1964.58,0.5981,1981.48,1706.63,1890.05,1675.92,1964.58,0
TXN_0007066,Wait,1964.58,0.5981,1981.48,1706.63,1890.05,1675.92,1964.58,1
TXN_0007066,Wait,1964.58,0.5981,1981.48,1706.63,1890.05,1675.92,1964.58,1
TXN_0007066,Wait,1964.58,0.5981,1981.48,1706.63,1890.05,1675.92,1964.58,1
TXN_0007074,Retry after 30 minutes,5899.61,0.5826,5937.58,5899.61,5718.31,5634.69,5692.0,1
TXN_0007074,Retry after 30 minutes,5899.61,0.5826,5937.58,5899.61,5718.31,5634.69,5692.0,0
TXN_0007074,Retry after 30 minutes,5899.61,0.5826,5937.58,5899.61,5718.31,5634.69,5692.0,1
TXN_0007074,Retry after 30 minutes,5899.61,0.5826,5937.58,5899.61,5718.31,5634.69,5692.0,1
TXN_0007091,Wait,592.02,0.3995,599.87,517.14,540.33,553.54,592.02,0
TXN_0007091,Wait,592.02,0.3995,599.87,517.14,540.33,553.54,592.02,1
TXN_0007091,Wait,592.02,0.3995,599.87,517.14,540.33,553.54,592.02,1
TXN_0007091,Wait,592.02,0.3995,599.87,517.14,540.33,553.54,592.02,0
TXN_0007140,Retry after 30 minutes,5478.47,0.535,5516.86,5478.47,5369.58,5345.84,5095.05,1
TXN_0007140,Retry after 30 minutes,5478.47,0.535,5516.86,5478.47,5369.58,5345.84,5095.05,0
TXN_0007140,Retry after 30 minutes,5478.47,0.535,5516.86,5478.47,5369.58,5345.84,5095.05,0
TXN_0007140,Retry after 30 minutes,5478.47,0.535,5516.86,5478.47,5369.58,5345.84,5095.05,0
TXN_0007147,Wait,5402.82,0.6496,5445.07,3751.37,4311.05,3933.69,5402.82,0
TXN_0007147,Wait,5402.82,0.6496,5445.07,3751.37,4311.05,3933.69,5402.82,0
TXN_0007147,Wait,5402.82,0.6496,5445.07,3751.37,4311.05,3933.69,5402.82,0
TXN_0007147,Wait,5402.82,0.6496,5445.07,3751.37,4311.05,3933.69,5402.82,1
TXN_0007159,Send Payment Link,4672.9,0.6213,4877.46,4187.9,4212.52,4672.9,4439.82,1
TXN_0007159,Send Payment Link,4672.9,0.6213,4877.46,4187.9,4212.52,4672.9,4439.82,1
TXN_0007159,Send Payment Link,4672.9,0.6213,4877.46,4187.9,4212.52,4672.9,4439.82,1
TXN_0007159,Send Payment Link,4672.9,0.6213,4877.46,4187.9,4212.52,4672.9,4439.82,1
TXN_0007251,Wait,6530.06,0.6488,6581.11,6364.85,6152.48,6173.26,6530.06,1
TXN_0007251,Wait,6530.06,0.6488,6581.11,6364.85,6152.48,6173.26,6530.06,1
TXN_0007251,Wait,6530.06,0.6488,6581.11,6364.85,6152.48,6173.26,6530.06,0
TXN_0007251,Wait,6530.06,0.6488,6581.11,6364.85,6152.48,6173.26,6530.06,1
TXN_0007280,Send Payment Link,6806.16,0.666,7080.23,6275.12,6249.79,6806.16,6348.39,0
TXN_0007280,Send Payment Link,6806.16,0.666,7080.23,6275.12,6249.79,6806.16,6348.39,1
TXN_0007280,Send Payment Link,6806.16,0.666,7080.23,6275.12,6249.79,6806.16,6348.39,1
TXN_0007280,Send Payment Link,6806.16,0.666,7080.23,6275.12,6249.79,6806.16,6348.39,1
TXN_0007309,Send Payment Link,2236.16,0.4586,2373.86,1991.39,2167.67,2236.16,2223.97,1
TXN_0007309,Send Payment Link,2236.16,0.4586,2373.86,1991.39,2167.67,2236.16,2223.97,1
TXN_0007309,Send Payment Link,2236.16,0.4586,2373.86,1991.39,2167.67,2236.16,2223.97,0
TXN_0007309,Send Payment Link,2236.16,0.4586,2373.86,1991.39,2167.67,2236.16,2223.97,1
TXN_0007335,Retry after 6 hours,5152.59,0.6854,5211.92,5055.39,5152.59,4731.51,4490.08,1
TXN_0007335,Retry after 6 hours,5152.59,0.6854,5211.92,5055.39,5152.59,4731.51,4490.08,1
TXN_0007335,Retry after 6 hours,5152.59,0.6854,5211.92,5055.39,5152.59,4731.51,4490.08,1
TXN_0007335,Retry after 6 hours,5152.59,0.6854,5211.92,5055.39,5152.59,4731.51,4490.08,1
TXN_0007429,Retry after 30 minutes,2074.74,0.5983,2089.26,2074.74,1920.16,1820.31,1767.73,1
TXN_0007429,Retry after 30 minutes,2074.74,0.5983,2089.26,2074.74,1920.16,1820.31,1767.73,0
TXN_0007429,Retry after 30 minutes,2074.74,0.5983,2089.26,2074.74,1920.16,1820.31,1767.73,1
TXN_0007429,Retry after 30 minutes,2074.74,0.5983,2089.26,2074.74,1920.16,1820.31,1767.73,1
TXN_0007440,Send Payment Link,3416.76,0.5551,3586.59,2358.52,2394.26,3416.76,2962.78,1
TXN_0007440,Send Payment Link,3416.76,0.5551,3586.59,2358.52,2394.26,3416.76,2962.78,1
TXN_0007440,Send Payment Link,3416.76,0.5551,3586.59,2358.52,2394.26,3416.76,2962.78,1
TXN_0007440,Send Payment Link,3416.76,0.5551,3586.59,2358.52,2394.26,3416.76,2962.78,1
TXN_0007447,Retry after 30 minutes,2407.65,0.7005,2422.05,2407.65,2276.25,1950.86,1949.57,1
TXN_0007447,Retry after 30 minutes,2407.65,0.7005,2422.05,2407.65,2276.25,1950.86,1949.57,0
TXN_0007447,Retry after 30 minutes,2407.65,0.7005,2422.05,2407.65,2276.25,1950.86,1949.57,1
TXN_0007447,Retry after 30 minutes,2407.65,0.7005,2422.05,2407.65,2276.25,1950.86,1949.57,1
TXN_0007452,Wait,559.88,0.6259,564.73,520.84,506.02,496.68,559.88,1
TXN_0007452,Wait,559.88,0.6259,564.73,520.84,506.02,496.68,559.88,1
TXN_0007452,Wait,559.88,0.6259,564.73,520.84,506.02,496.68,559.88,1
TXN_0007452,Wait,559.88,0.6259,564.73,520.84,506.02,496.68,559.88,1
TXN_0007489,Retry after 30 minutes,5680.11,0.6044,5715.5,5680.11,5411.72,5034.37,4579.76,1
TXN_0007489,Retry after 30 minutes,5680.11,0.6044,5715.5,5680.11,5411.72,5034.37,4579.76,0
TXN_0007489,Retry after 30 minutes,5680.11,0.6044,5715.5,5680.11,5411.72,5034.37,4579.76,1
TXN_0007489,Retry after 30 minutes,5680.11,0.6044,5715.5,5680.11,5411.72,5034.37,4579.76,1
TXN_0007514,Wait,1042.01,0.4246,1054.77,904.28,1032.56,969.79,1042.01,0
TXN_0007514,Wait,1042.01,0.4246,1054.77,904.28,1032.56,969.79,1042.01,1
TXN_0007514,Wait,1042.01,0.4246,1054.77,904.28,1032.56,969.79,1042.01,0
TXN_0007514,Wait,1042.01,0.4246,1054.77,904.28,1032.56,969.79,1042.01,0
TXN_0007518,Wait,1629.33,0.4389,1648.46,1139.45,1370.31,1333.2,1629.33,1
TXN_0007518,Wait,1629.33,0.4389,1648.46,1139.45,1370.31,1333.2,1629.33,1
TXN_0007518,Wait,1629.33,0.4389,1648.46,1139.45,1370.31,1333.2,1629.33,0
TXN_0007518,Wait,1629.33,0.4389,1648.46,1139.45,1370.31,1333.2,1629.33,1
TXN_0007519,Retry after 6 hours,1670.84,0.4271,1703.05,1567.1,1670.84,1662.37,1370.89,1
TXN_0007519,Retry after 6 hours,1670.84,0.4271,1703.05,1567.1,1670.84,1662.37,1370.89,0
TXN_0007519,Retry after 6 hours,1670.84,0.4271,1703.05,1567.1,1670.84,1662.37,1370.89,1
TXN_0007519,Retry after 6 hours,1670.84,0.4271,1703.05,1567.1,1670.84,1662.37,1370.89,1
TXN_0007521,Wait,1244.76,0.6244,1255.15,1150.93,1165.0,1144.11,1244.76,1
TXN_0007521,Wait,1244.76,0.6244,1255.15,1150.93,1165.0,1144.11,1244.76,1
TXN_0007521,Wait,1244.76,0.6244,1255.15,1150.93,1165.0,1144.11,1244.76,0
TXN_0007521,Wait,1244.76,0.6244,1255.15,1150.93,1165.0,1144.11,1244.76,1
TXN_0007522,Send Payment Link,5763.39,0.6743,5993.91,5372.02,5292.54,5763.39,5100.72,1
TXN_0007522,Send Payment Link,5763.39,0.6743,5993.91,5372.02,5292.54,5763.39,5100.72,1
TXN_0007522,Send Payment Link,5763.39,0.6743,5993.91,5372.02,5292.54,5763.39,5100.72,1
TXN_0007522,Send Payment Link,5763.39,0.6743,5993.91,5372.02,5292.54,5763.39,5100.72,0
TXN_0007534,Send Payment Link,3754.05,0.6028,3925.13,3221.97,3037.81,3754.05,3473.74,1
TXN_0007534,Send Payment Link,3754.05,0.6028,3925.13,3221.97,3037.81,3754.05,3473.74,0
TXN_0007534,Send Payment Link,3754.05,0.6028,3925.13,3221.97,3037.81,3754.05,3473.74,0
TXN_0007534,Send Payment Link,3754.05,0.6028,3925.13,3221.97,3037.81,3754.05,3473.74,1
TXN_0007535,Send Payment Link,8471.27,0.6268,8831.82,7499.71,7184.48,8471.27,7492.8,1
TXN_0007535,Send Payment Link,8471.27,0.6268,8831.82,7499.71,7184.48,8471.27,7492.8,0
TXN_0007535,Send Payment Link,8471.27,0.6268,8831.82,7499.71,7184.48,8471.27,7492.8,1
TXN_0007535,Send Payment Link,8471.27,0.6268,8831.82,7499.71,7184.48,8471.27,7492.8,1
TXN_0007563,Wait,475.95,0.7085,479.68,428.97,443.46,457.04,475.95,1
TXN_0007563,Wait,475.95,0.7085,479.68,428.97,443.46,457.04,475.95,1
TXN_0007563,Wait,475.95,0.7085,479.68,428.97,443.46,457.04,475.95,0
TXN_0007563,Wait,475.95,0.7085,479.68,428.97,443.46,457.04,475.95,1
TXN_0007571,Retry after 6 hours,128.28,0.4156,132.98,122.03,128.28,108.73,117.98,1
TXN_0007571,Retry after 6 hours,128.28,0.4156,132.98,122.03,128.28,108.73,117.98,1
TXN_0007571,Retry after 6 hours,128.28,0.4156,132.98,122.03,128.28,108.73,117.98,1
TXN_0007571,Retry after 6 hours,128.28,0.4156,132.98,122.03,128.28,108.73,117.98,1
TXN_0007575,Wait,106.62,0.3513,108.5,98.27,94.94,101.44,106.62,0
TXN_0007575,Wait,106.62,0.3513,108.5,98.27,94.94,101.44,106.62,0
TXN_0007575,Wait,106.62,0.3513,108.5,98.27,94.94,101.44,106.62,1
TXN_0007575,Wait,106.62,0.3513,108.5,98.27,94.94,101.44,106.62,1
TXN_0007617,Send Payment Link,5847.33,0.5881,6115.62,4994.44,4808.9,5847.33,5228.65,1
TXN_0007617,Send Payment Link,5847.33,0.5881,6115.62,4994.44,4808.9,5847.33,5228.65,0
TXN_0007617,Send Payment Link,5847.33,0.5881,6115.62,4994.44,4808.9,5847.33,5228.65,1
TXN_0007617,Send Payment Link,5847.33,0.5881,6115.62,4994.44,4808.9,5847.33,5228.65,1
TXN_0007637,Send Payment Link,905.24,0.4388,968.74,708.67,837.86,905.24,900.06,0
TXN_0007637,Send Payment Link,905.24,0.4388,968.74,708.67,837.86,905.24,900.06,0
TXN_0007637,Send Payment Link,905.24,0.4388,968.74,708.67,837.86,905.24,900.06,1
TXN_0007637,Send Payment Link,905.24,0.4388,968.74,708.67,837.86,905.24,900.06,0
TXN_0007645,Send Payment Link,5425.95,0.6235,5661.24,4629.39,5098.16,5425.95,5293.08,0
TXN_0007645,Send Payment Link,5425.95,0.6235,5661.24,4629.39,5098.16,5425.95,5293.08,0
TXN_0007645,Send Payment Link,5425.95,0.6235,5661.24,4629.39,5098.16,5425.95,5293.08,0
TXN_0007645,Send Payment Link,5425.95,0.6235,5661.24,4629.39,5098.16,5425.95,5293.08,0
TXN_0007662,Wait,4591.65,0.606,4630.2,2959.41,3439.53,4100.42,4591.65,0
TXN_0007662,Wait,4591.65,0.606,4630.2,2959.41,3439.53,4100.42,4591.65,0
TXN_0007662,Wait,4591.65,0.606,4630.2,2959.41,3439.53,4100.42,4591.65,1
TXN_0007662,Wait,4591.65,0.606,4630.2,2959.41,3439.53,4100.42,4591.65,1
TXN_0007700,Wait,4967.27,0.5466,5013.47,3721.44,4345.47,4544.81,4967.27,1
TXN_0007700,Wait,4967.27,0.5466,5013.47,3721.44,4345.47,4544.81,4967.27,0
TXN_0007700,Wait,4967.27,0.5466,5013.47,3721.44,4345.47,4544.81,4967.27,1
TXN_0007700,Wait,4967.27,0.5466,5013.47,3721.44,4345.47,4544.81,4967.27,1
TXN_0007707,Wait,1850.41,0.5846,1866.72,1768.09,1750.73,1720.42,1850.41,1
TXN_0007707,Wait,1850.41,0.5846,1866.72,1768.09,1750.73,1720.42,1850.41,1
TXN_0007707,Wait,1850.41,0.5846,1866.72,1768.09,1750.73,1720.42,1850.41,0
TXN_0007707,Wait,1850.41,0.5846,1866.72,1768.09,1750.73,1720.42,1850.41,1
TXN_0007760,Wait,3950.52,0.7224,3978.4,3035.8,3159.06,3727.34,3950.52,1
TXN_0007760,Wait,3950.52,0.7224,3978.4,3035.8,3159.06,3727.34,3950.52,1
TXN_0007760,Wait,3950.52,0.7224,3978.4,3035.8,3159.06,3727.34,3950.52,1
TXN_0007760,Wait,3950.52,0.7224,3978.4,3035.8,3159.06,3727.34,3950.52,1
TXN_0007774,Send Payment Link,1670.38,0.5146,1764.39,1607.09,1621.0,1670.38,1394.97,0
TXN_0007774,Send Payment Link,1670.38,0.5146,1764.39,1607.09,1621.0,1670.38,1394.97,1
TXN_0007774,Send Payment Link,1670.38,0.5146,1764.39,1607.09,1621.0,1670.38,1394.97,1
TXN_0007774,Send Payment Link,1670.38,0.5146,1764.39,1607.09,1621.0,1670.38,1394.97,0
TXN_0007777,Retry after 30 minutes,1463.81,0.4526,1477.54,1463.81,1353.92,1438.21,1268.41,0
TXN_0007777,Retry after 30 minutes,1463.81,0.4526,1477.54,1463.81,1353.92,1438.21,1268.41,0
TXN_0007777,Retry after 30 minutes,1463.81,0.4526,1477.54,1463.81,1353.92,1438.21,1268.41,0
TXN_0007777,Retry after 30 minutes,1463.81,0.4526,1477.54,1463.81,1353.92,1438.21,1268.41,0
TXN_0007789,Send Payment Link,3899.78,0.7146,4049.75,3476.88,3587.78,3899.78,3880.94,1
TXN_0007789,Send Payment Link,3899.78,0.7146,4049.75,3476.88,3587.78,3899.78,3880.94,1
TXN_0007789,Send Payment Link,3899.78,0.7146,4049.75,3476.88,3587.78,3899.78,3880.94,0
TXN_0007789,Send Payment Link,3899.78,0.7146,4049.75,3476.88,3587.78,3899.78,3880.94,1
TXN_0007811,Retry after 30 minutes,1671.97,0.6195,1683.78,1671.97,1563.53,1453.13,1505.58,1
TXN_0007811,Retry after 30 minutes,1671.97,0.6195,1683.78,1671.97,1563.53,1453.13,1505.58,0
TXN_0007811,Retry after 30 minutes,1671.97,0.6195,1683.78,1671.97,1563.53,1453.13,1505.58,1
TXN_0007811,Retry after 30 minutes,1671.97,0.6195,1683.78,1671.97,1563.53,1453.13,1505.58,0
TXN_0007813,Wait,3116.36,0.6987,3139.17,2787.51,2919.62,2772.98,3116.36,0
TXN_0007813,Wait,3116.36,0.6987,3139.17,2787.51,2919.62,2772.98,3116.36,1
TXN_0007813,Wait,3116.36,0.6987,3139.17,2787.51,2919.62,2772.98,3116.36,1
TXN_0007813,Wait,3116.36,0.6987,3139.17,2787.51,2919.62,2772.98,3116.36,1
TXN_0007823,Send Payment Link,979.7,0.4991,1040.1,927.08,959.5,979.7,855.24,1
TXN_0007823,Send Payment Link,979.7,0.4991,1040.1,927.08,959.5,979.7,855.24,1
TXN_0007823,Send Payment Link,979.7,0.4991,1040.1,927.08,959.5,979.7,855.24,0
TXN_0007823,Send Payment Link,979.7,0.4991,1040.1,927.08,959.5,979.7,855.24,1
TXN_0007827,Wait,1143.28,0.4468,1156.56,788.08,957.52,1059.75,1143.28,0
TXN_0007827,Wait,1143.28,0.4468,1156.56,788.08,957.52,1059.75,1143.28,1
TXN_0007827,Wait,1143.28,0.4468,1156.56,788.08,957.52,1059.75,1143.28,1
TXN_0007827,Wait,1143.28,0.4468,1156.56,788.08,957.52,1059.75,1143.28,1
TXN_0007865,Retry after 6 hours,2932.07,0.7479,2964.09,2904.24,2932.07,2587.58,2497.81,1
TXN_0007865,Retry after 6 hours,2932.07,0.7479,2964.09,2904.24,2932.07,2587.58,2497.81,1
TXN_0007865,Retry after 6 hours,2932.07,0.7479,2964.09,2904.24,2932.07,2587.58,2497.81,1
TXN_0007865,Retry after 6 hours,2932.07,0.7479,2964.09,2904.24,2932.07,2587.58,2497.81,1
TXN_0007890,Wait,1058.18,0.4167,1071.37,742.17,903.08,899.45,1058.18,0
TXN_0007890,Wait,1058.18,0.4167,1071.37,742.17,903.08,899.45,1058.18,1
TXN_0007890,Wait,1058.18,0.4167,1071.37,742.17,903.08,899.45,1058.18,0
TXN_0007890,Wait,1058.18,0.4167,1071.37,742.17,903.08,899.45,1058.18,0
TXN_0007895,Retry after 30 minutes,891.17,0.4633,900.27,891.17,848.2,882.04,697.66,1
TXN_0007895,Retry after 30 minutes,891.17,0.4633,900.27,891.17,848.2,882.04,697.66,1
TXN_0007895,Retry after 30 minutes,891.17,0.4633,900.27,891.17,848.2,882.04,697.66,1
TXN_0007895,Retry after 30 minutes,891.17,0.4633,900.27,891.17,848.2,882.04,697.66,0
TXN_0007897,Wait,1045.24,0.4367,1057.69,890.28,1013.6,867.13,1045.24,1
TXN_0007897,Wait,1045.24,0.4367,1057.69,890.28,1013.6,867.13,1045.24,0
TXN_0007897,Wait,1045.24,0.4367,1057.69,890.28,1013.6,867.13,1045.24,1
TXN_0007897,Wait,1045.24,0.4367,1057.69,890.28,1013.6,867.13,1045.24,0
TXN_0007899,Send Payment Link,1247.42,0.4971,1322.22,1180.04,1069.63,1247.42,990.18,1
TXN_0007899,Send Payment Link,1247.42,0.4971,1322.22,1180.04,1069.63,1247.42,990.18,1
TXN_0007899,Send Payment Link,1247.42,0.4971,1322.22,1180.04,1069.63,1247.42,990.18,0
TXN_0007899,Send Payment Link,1247.42,0.4971,1322.22,1180.04,1069.63,1247.42,990.18,1
TXN_0007923,Wait,85.59,0.5155,86.78,67.96,74.55,76.21,85.59,0
TXN_0007923,Wait,85.59,0.5155,86.78,67.96,74.55,76.21,85.59,1
TXN_0007923,Wait,85.59,0.5155,86.78,67.96,74.55,76.21,85.59,1
TXN_0007923,Wait,85.59,0.5155,86.78,67.96,74.55,76.21,85.59,0
TXN_0007941,Send Payment Link,1615.41,0.4115,1728.73,1433.23,1589.46,1615.41,1586.97,0
TXN_0007941,Send Payment Link,1615.41,0.4115,1728.73,1433.23,1589.46,1615.41,1586.97,1
TXN_0007941,Send Payment Link,1615.41,0.4115,1728.73,1433.23,1589.46,1615.41,1586.97,0
TXN_0007941,Send Payment Link,1615.41,0.4115,1728.73,1433.23,1589.46,1615.41,1586.97,0
TXN_0007975,Send Payment Link,968.32,0.4756,1030.81,729.47,758.58,968.32,912.17,0
TXN_0007975,Send Payment Link,968.32,0.4756,1030.81,729.47,758.58,968.32,912.17,0
TXN_0007975,Send Payment Link,968.32,0.4756,1030.81,729.47,758.58,968.32,912.17,0
TXN_0007975,Send Payment Link,968.32,0.4756,1030.81,729.47,758.58,968.32,912.17,0
TXN_0007976,Send Payment Link,2159.09,0.4707,2288.97,1357.76,1446.98,2159.09,1755.79,0
TXN_0007976,Send Payment Link,2159.09,0.4707,2288.97,1357.76,1446.98,2159.09,1755.79,0
TXN_0007976,Send Payment Link,2159.09,0.4707,2288.97,1357.76,1446.98,2159.09,1755.79,1
TXN_0007976,Send Payment Link,2159.09,0.4707,2288.97,1357.76,1446.98,2159.09,1755.79,1
TXN_0007982,Retry after 30 minutes,297.18,0.5351,301.45,297.18,286.93,234.42,195.44,1
TXN_0007982,Retry after 30 minutes,297.18,0.5351,301.45,297.18,286.93,234.42,195.44,1
TXN_0007982,Retry after 30 minutes,297.18,0.5351,301.45,297.18,286.93,234.42,195.44,0
TXN_0007982,Retry after 30 minutes,297.18,0.5351,301.45,297.18,286.93,234.42,195.44,0
TXN_0007987,Retry after 6 hours,151.64,0.4371,156.62,127.44,151.64,123.36,124.49,1
TXN_0007987,Retry after 6 hours,151.64,0.4371,156.62,127.44,151.64,123.36,124.49,1
TXN_0007987,Retry after 6 hours,151.64,0.4371,156.62,127.44,151.64,123.36,124.49,0
TXN_0007987,Retry after 6 hours,151.64,0.4371,156.62,127.44,151.64,123.36,124.49,1
TXN_0007991,Retry after 6 hours,449.33,0.4722,458.92,447.54,449.33,403.26,409.36,1
TXN_0007991,Retry after 6 hours,449.33,0.4722,458.92,447.54,449.33,403.26,409.36,1
TXN_0007991,Retry after 6 hours,449.33,0.4722,458.92,447.54,449.33,403.26,409.36,1
TXN_0007991,Retry after 6 hours,449.33,0.4722,458.92,447.54,449.33,403.26,409.36,1
TXN_0008006,Retry after 6 hours,2822.43,0.6188,2859.39,2763.14,2822.43,2531.27,2436.95,1
TXN_0008006,Retry after 6 hours,2822.43,0.6188,2859.39,2763.14,2822.43,2531.27,2436.95,1
TXN_0008006,Retry after 6 hours,2822.43,0.6188,2859.39,2763.14,2822.43,2531.27,2436.95,0
TXN_0008006,Retry after 6 hours,2822.43,0.6188,2859.39,2763.14,2822.43,2531.27,2436.95,1
TXN_0008007,Retry after 6 hours,1542.86,0.5692,1565.79,1522.28,1542.86,1382.63,1538.02,0
TXN_0008007,Retry after 6 hours,1542.86,0.5692,1565.79,1522.28,1542.86,1382.63,1538.02,1
TXN_0008007,Retry after 6 hours,1542.86,0.5692,1565.79,1522.28,1542.86,1382.63,1538.02,1
TXN_0008007,Retry after 6 hours,1542.86,0.5692,1565.79,1522.28,1542.86,1382.63,1538.02,1
TXN_0008019,Retry after 30 minutes,1669.36,0.5543,1682.28,1669.36,1601.32,1621.92,1526.24,1
TXN_0008019,Retry after 30 minutes,1669.36,0.5543,1682.28,1669.36,1601.32,1621.92,1526.24,1
TXN_0008019,Retry after 30 minutes,1669.36,0.5543,1682.28,1669.36,1601.32,1621.92,1526.24,1
TXN_0008019,Retry after 30 minutes,1669.36,0.5543,1682.28,1669.36,1601.32,1621.92,1526.24,1
TXN_0008021,Wait,1839.35,0.5957,1855.27,1196.83,1445.71,1607.74,1839.35,1
TXN_0008021,Wait,1839.35,0.5957,1855.27,1196.83,1445.71,1607.74,1839.35,1
TXN_0008021,Wait,1839.35,0.5957,1855.27,1196.83,1445.71,1607.74,1839.35,1
TXN_0008021,Wait,1839.35,0.5957,1855.27,1196.83,1445.71,1607.74,1839.35,0
TXN_0008026,Wait,3038.32,0.608,3063.86,2696.02,2790.5,2923.88,3038.32,1
TXN_0008026,Wait,3038.32,0.608,3063.86,2696.02,2790.5,2923.88,3038.32,0
TXN_0008026,Wait,3038.32,0.608,3063.86,2696.02,2790.5,2923.88,3038.32,0
TXN_0008026,Wait,3038.32,0.608,3063.86,2696.02,2790.5,2923.88,3038.32,1
TXN_0008039,Send Payment Link,7039.29,0.6689,7321.21,6949.26,6726.51,7039.29,6708.07,1
TXN_0008039,Send Payment Link,7039.29,0.6689,7321.21,6949.26,6726.51,7039.29,6708.07,1
TXN_0008039,Send Payment Link,7039.29,0.6689,7321.21,6949.26,6726.51,7039.29,6708.07,0
TXN_0008039,Send Payment Link,7039.29,0.6689,7321.21,6949.26,6726.51,7039.29,6708.07,1
TXN_0008048,Retry after 30 minutes,4939.83,0.7043,4966.81,4939.83,4702.55,4191.49,4205.78,1
TXN_0008048,Retry after 30 minutes,4939.83,0.7043,4966.81,4939.83,4702.55,4191.49,4205.78,1
TXN_0008048,Retry after 30 minutes,4939.83,0.7043,4966.81,4939.83,4702.55,4191.49,4205.78,0
TXN_0008048,Retry after 30 minutes,4939.83,0.7043,4966.81,4939.83,4702.55,4191.49,4205.78,0
TXN_0008060,Send Payment Link,4545.81,0.6699,4730.66,3819.66,3871.01,4545.81,3845.53,1
TXN_0008060,Send Payment Link,4545.81,0.6699,4730.66,3819.66,3871.01,4545.81,3845.53,1
TXN_0008060,Send Payment Link,4545.81,0.6699,4730.66,3819.66,3871.01,4545.81,3845.53,1
TXN_0008060,Send Payment Link,4545.81,0.6699,4730.66,3819.66,3871.01,4545.81,3845.53,0
TXN_0008083,Retry after 30 minutes,4671.75,0.7039,4697.41,4671.75,4454.68,3947.78,3601.59,1
TXN_0008083,Retry after 30 minutes,4671.75,0.7039,4697.41,4671.75,4454.68,3947.78,3601.59,1
TXN_0008083,Retry after 30 minutes,4671.75,0.7039,4697.41,4671.75,4454.68,3947.78,3601.59,0
TXN_0008083,Retry after 30 minutes,4671.75,0.7039,4697.41,4671.75,4454.68,3947.78,3601.59,1
TXN_0008111,Retry after 30 minutes,531.79,0.5818,537.33,531.79,470.13,462.52,484.16,1
TXN_0008111,Retry after 30 minutes,531.79,0.5818,537.33,531.79,470.13,462.52,484.16,1
TXN_0008111,Retry after 30 minutes,531.79,0.5818,537.33,531.79,470.13,462.52,484.16,1
TXN_0008111,Retry after 30 minutes,531.79,0.5818,537.33,531.79,470.13,462.52,484.16,0
TXN_0008113,Wait,524.84,0.6473,529.27,455.71,437.24,432.6,524.84,0
TXN_0008113,Wait,524.84,0.6473,529.27,455.71,437.24,432.6,524.84,1
TXN_0008113,Wait,524.84,0.6473,529.27,455.71,437.24,432.6,524.84,0
TXN_0008113,Wait,524.84,0.6473,529.27,455.71,437.24,432.6,524.84,0
TXN_0008126,Retry after 30 minutes,5557.87,0.5099,5598.59,5557.87,5308.01,4996.23,4728.31,1
TXN_0008126,Retry after 30 minutes,5557.87,0.5099,5598.59,5557.87,5308.01,4996.23,4728.31,0
TXN_0008126,Retry after 30 minutes,5557.87,0.5099,5598.59,5557.87,5308.01,4996.23,4728.31,1
TXN_0008126,Retry after 30 minutes,5557.87,0.5099,5598.59,5557.87,5308.01,4996.23,4728.31,1
TXN_0008151,Send Payment Link,2587.39,0.4547,2746.71,2169.0,2246.35,2587.39,2147.32,0
TXN_0008151,Send Payment Link,2587.39,0.4547,2746.71,2169.0,2246.35,2587.39,2147.32,0
TXN_0008151,Send Payment Link,2587.39,0.4547,2746.71,2169.0,2246.35,2587.39,2147.32,0
